Audio File,Predominant Emotion,生气/angry,厌恶/disgusted,恐惧/fearful,开心/happy,中立/neutral,其他/other,难过/sad,吃惊/surprised,<unk>
audio_20240214-093258.wav,开心/happy,9.9462122307159e-05,0.00010251218191115186,0.0001420636981492862,0.4788200855255127,0.07117115706205368,1.2524786143330857e-05,0.44853225350379944,0.0010973440948873758,2.2676797016174532e-05
audio_20240214-093309.wav,中立/neutral,0.1038554385304451,0.0005903047858737409,3.232016388210468e-05,0.004708461929112673,0.8872087001800537,1.649628575250972e-05,0.0003055575944017619,0.0032689450308680534,1.3718578884436283e-05
audio_20240214-093315.wav,吃惊/surprised,0.00010168609878746793,1.9862811313942075e-05,1.6143852917593904e-05,0.14479760825634003,0.005247754976153374,5.73782017454505e-06,0.0011127081234008074,0.8486701250076294,2.829883487720508e-05
audio_20240214-093324.wav,难过/sad,3.248193181093484e-08,5.978328054823123e-09,1.4636921674693326e-09,2.6728503144113347e-07,2.2060999981476925e-05,1.4606529319394213e-08,0.9999775886535645,4.096195826974736e-09,2.4398476128340008e-08
